,pessoa,tempo,emocao
1046,0,144.0,Embarrassment
1047,0,144.0,Fatigue
1048,0,144.0,Fear
1049,0,144.0,Happiness
1050,0,144.0,Pain
1051,0,144.0,Peace
1052,0,144.0,Sadness
1053,0,144.0,Sensitivity
1054,0,144.0,Surprise
1055,0,144.0,Sympathy
1056,0,146.0,Affection
1057,0,146.0,Annoyance
1058,0,146.0,Anticipation
1059,0,146.0,Aversion
1060,0,146.0,Disquietment
1061,0,146.0,Embarrassment
1062,0,146.0,Fatigue
1063,0,146.0,Fear
1064,0,146.0,Happiness
1065,0,146.0,Pain
1066,0,146.0,Peace
1067,0,146.0,Sadness
1068,0,146.0,Sensitivity
1069,0,146.0,Surprise
1070,0,146.0,Sympathy
1071,0,148.0,Affection
1072,0,148.0,Anger
1073,0,148.0,Annoyance
1074,0,148.0,Aversion
1075,0,148.0,Disapproval
1076,0,148.0,Disconnection
1077,0,148.0,Disquietment
1078,0,148.0,Doubt/Confusion
1079,0,148.0,Engagement
1080,0,148.0,Happiness
1081,0,148.0,Pain
1082,0,148.0,Pleasure
1083,0,148.0,Sadness
1084,0,148.0,Suffering
1085,0,148.0,Surprise
1086,0,148.0,Sympathy
1087,0,150.0,Affection
1088,0,150.0,Anger
1089,0,150.0,Annoyance
1090,0,150.0,Aversion
1091,0,150.0,Disapproval
1092,0,150.0,Disconnection
1093,0,150.0,Disquietment
1094,0,150.0,Doubt/Confusion
1095,0,150.0,Engagement
1096,0,150.0,Happiness
1097,0,150.0,Pain
1098,0,150.0,Pleasure
1099,0,150.0,Sadness
1100,0,150.0,Suffering
1101,0,150.0,Surprise
1102,0,150.0,Sympathy
1103,0,152.0,Affection
1104,0,152.0,Anger
1105,0,152.0,Annoyance
1106,0,152.0,Aversion
1107,0,152.0,Disapproval
1108,0,152.0,Disconnection
1109,0,152.0,Disquietment
1110,0,152.0,Doubt/Confusion
1111,0,152.0,Engagement
1112,0,152.0,Happiness
1113,0,152.0,Pain
1114,0,152.0,Pleasure
1115,0,152.0,Sadness
1116,0,152.0,Suffering
1117,0,152.0,Surprise
1118,0,152.0,Sympathy
1119,0,154.0,Affection
1120,0,154.0,Annoyance
1121,0,154.0,Anticipation
1122,0,154.0,Aversion
1123,0,154.0,Disquietment
1124,0,154.0,Embarrassment
1125,0,154.0,Fatigue
1126,0,154.0,Fear
1127,0,154.0,Happiness
1128,0,154.0,Pain
1129,0,154.0,Peace
1130,0,154.0,Sadness
1131,0,154.0,Sensitivity
1132,0,154.0,Surprise
1133,0,154.0,Sympathy
1134,0,158.0,Affection
1135,0,158.0,Annoyance
1136,0,158.0,Aversion
1137,0,158.0,Disquietment
1138,0,158.0,Embarrassment
1139,0,158.0,Fatigue
1140,0,158.0,Fear
1141,0,158.0,Happiness
1142,0,158.0,Pain
1143,0,158.0,Peace
1144,0,158.0,Sadness
1145,0,158.0,Sensitivity
1146,0,158.0,Surprise
1147,0,158.0,Sympathy
1148,0,160.0,Affection
1149,0,160.0,Annoyance
1150,0,160.0,Anticipation
1151,0,160.0,Disquietment
1152,0,160.0,Embarrassment
1153,0,160.0,Excitement
1154,0,160.0,Fatigue
1155,0,160.0,Fear
1156,0,160.0,Happiness
1157,0,160.0,Pain
1158,0,160.0,Sadness
1159,0,160.0,Sensitivity
1160,0,160.0,Surprise
1161,0,160.0,Sympathy
1162,0,162.0,Affection
1163,0,162.0,Annoyance
1164,0,162.0,Anticipation
1165,0,162.0,Disquietment
1166,0,162.0,Embarrassment
1167,0,162.0,Excitement
1168,0,162.0,Fatigue
1169,0,162.0,Fear
1170,0,162.0,Happiness
1171,0,162.0,Pain
1172,0,162.0,Sadness
1173,0,162.0,Sensitivity
1174,0,162.0,Surprise
1175,0,162.0,Sympathy
1176,0,164.0,Affection
1177,0,164.0,Annoyance
1178,0,164.0,Aversion
1179,0,164.0,Disquietment
1180,0,164.0,Embarrassment
1181,0,164.0,Fatigue
1182,0,164.0,Fear
1183,0,164.0,Happiness
1184,0,164.0,Pain
1185,0,164.0,Peace
1186,0,164.0,Sadness
1187,0,164.0,Sensitivity
1188,0,164.0,Surprise
1189,0,164.0,Sympathy
1190,0,166.0,Affection
1191,0,166.0,Annoyance
1192,0,166.0,Anticipation
1193,0,166.0,Aversion
1194,0,166.0,Disquietment
1195,0,166.0,Embarrassment
1196,0,166.0,Fatigue
1197,0,166.0,Fear
1198,0,166.0,Happiness
1199,0,166.0,Pain
1200,0,166.0,Peace
1201,0,166.0,Sadness
1202,0,166.0,Sensitivity
1203,0,166.0,Surprise
1204,0,166.0,Sympathy
1205,0,168.0,Affection
1206,0,168.0,Annoyance
1207,0,168.0,Aversion
1208,0,168.0,Disquietment
1209,0,168.0,Embarrassment
1210,0,168.0,Fatigue
1211,0,168.0,Fear
1212,0,168.0,Happiness
1213,0,168.0,Pain
1214,0,168.0,Peace
1215,0,168.0,Sadness
1216,0,168.0,Sensitivity
1217,0,168.0,Surprise
1218,0,168.0,Sympathy
1219,0,170.0,Affection
1220,0,170.0,Annoyance
1221,0,170.0,Anticipation
1222,0,170.0,Aversion
1223,0,170.0,Disquietment
1224,0,170.0,Embarrassment
1225,0,170.0,Fatigue
1226,0,170.0,Fear
1227,0,170.0,Happiness
1228,0,170.0,Pain
1229,0,170.0,Peace
1230,0,170.0,Sadness
1231,0,170.0,Sensitivity
1232,0,170.0,Surprise
1233,0,170.0,Sympathy
1234,0,172.0,Affection
1235,0,172.0,Annoyance
1236,0,172.0,Anticipation
1237,0,172.0,Aversion
1238,0,172.0,Disquietment
1239,0,172.0,Embarrassment
1240,0,172.0,Fatigue
1241,0,172.0,Fear
1242,0,172.0,Happiness
1243,0,172.0,Pain
1244,0,172.0,Peace
1245,0,172.0,Sadness
1246,0,172.0,Sensitivity
1247,0,172.0,Surprise
1248,0,172.0,Sympathy
1249,0,174.0,Affection
1250,0,174.0,Annoyance
1251,0,174.0,Anticipation
1252,0,174.0,Aversion
1253,0,174.0,Disquietment
1254,0,174.0,Embarrassment
1255,0,174.0,Fatigue
1256,0,174.0,Fear
1257,0,174.0,Happiness
1258,0,174.0,Pain
1259,0,174.0,Peace
1260,0,174.0,Sadness
1261,0,174.0,Sensitivity
1262,0,174.0,Surprise
1263,0,174.0,Sympathy
1264,0,176.0,Affection
1265,0,176.0,Annoyance
1266,0,176.0,Aversion
1267,0,176.0,Disapproval
1268,0,176.0,Disconnection
1269,0,176.0,Disquietment
1270,0,176.0,Doubt/Confusion
1271,0,176.0,Engagement
1272,0,176.0,Happiness
1273,0,176.0,Pain
1274,0,176.0,Pleasure
1275,0,176.0,Sadness
1276,0,176.0,Suffering
1277,0,176.0,Surprise
1278,0,176.0,Sympathy
1279,0,178.0,Affection
1280,0,178.0,Annoyance
1281,0,178.0,Anticipation
1282,0,178.0,Aversion
1283,0,178.0,Disquietment
1284,0,178.0,Embarrassment
1285,0,178.0,Fatigue
1286,0,178.0,Fear
1287,0,178.0,Happiness
1288,0,178.0,Pain
1289,0,178.0,Peace
1290,0,178.0,Sadness
1291,0,178.0,Sensitivity
1292,0,178.0,Surprise
1293,0,178.0,Sympathy
1294,0,180.0,Affection
1295,0,180.0,Annoyance
1296,0,180.0,Anticipation
1297,0,180.0,Aversion
1298,0,180.0,Disquietment
1299,0,180.0,Embarrassment
1300,0,180.0,Fatigue
1301,0,180.0,Fear
1302,0,180.0,Happiness
1303,0,180.0,Pain
1304,0,180.0,Peace
1305,0,180.0,Sadness
1306,0,180.0,Sensitivity
1307,0,180.0,Surprise
1308,0,180.0,Sympathy
1309,0,182.0,Affection
1310,0,182.0,Annoyance
1311,0,182.0,Anticipation
1312,0,182.0,Aversion
1313,0,182.0,Disquietment
1314,0,182.0,Embarrassment
1315,0,182.0,Fatigue
1316,0,182.0,Fear
1317,0,182.0,Happiness
1318,0,182.0,Pain
1319,0,182.0,Peace
1320,0,182.0,Sadness
1321,0,182.0,Sensitivity
1322,0,182.0,Surprise
1323,0,182.0,Sympathy
1324,0,186.0,Affection
1325,0,186.0,Annoyance
1326,0,186.0,Anticipation
1327,0,186.0,Disquietment
1328,0,186.0,Embarrassment
1329,0,186.0,Excitement
1330,0,186.0,Fatigue
1331,0,186.0,Fear
1332,0,186.0,Happiness
1333,0,186.0,Pain
1334,0,186.0,Sadness
1335,0,186.0,Sensitivity
1336,0,186.0,Surprise
1337,0,186.0,Sympathy
1338,0,188.0,Annoyance
1339,0,188.0,Anticipation
1340,0,188.0,Confidence
1341,0,188.0,Excitement
1342,0,188.0,Fear
1343,0,188.0,Happiness
1344,0,188.0,Surprise
1345,0,190.0,Affection
1346,0,190.0,Annoyance
1347,0,190.0,Aversion
1348,0,190.0,Disquietment
1349,0,190.0,Embarrassment
1350,0,190.0,Fatigue
1351,0,190.0,Fear
1352,0,190.0,Happiness
1353,0,190.0,Pain
1354,0,190.0,Peace
1355,0,190.0,Sadness
1356,0,190.0,Sensitivity
1357,0,190.0,Surprise
1358,0,190.0,Sympathy
1359,0,192.0,Affection
1360,0,192.0,Annoyance
1361,0,192.0,Anticipation
1362,0,192.0,Aversion
1363,0,192.0,Disquietment
1364,0,192.0,Embarrassment
1365,0,192.0,Fatigue
1366,0,192.0,Fear
1367,0,192.0,Happiness
1368,0,192.0,Pain
1369,0,192.0,Peace
1370,0,192.0,Sadness
1371,0,192.0,Sensitivity
1372,0,192.0,Surprise
1373,0,192.0,Sympathy
1374,0,194.0,Anticipation
1375,0,194.0,Confidence
1376,0,194.0,Excitement
1377,0,194.0,Fatigue
1378,0,194.0,Happiness
1379,0,194.0,Peace
1380,0,196.0,Affection
1381,0,196.0,Annoyance
1382,0,196.0,Anticipation
1383,0,196.0,Aversion
1384,0,196.0,Disquietment
1385,0,196.0,Embarrassment
1386,0,196.0,Fatigue
1387,0,196.0,Fear
1388,0,196.0,Happiness
1389,0,196.0,Pain
1390,0,196.0,Peace
1391,0,196.0,Sadness
1392,0,196.0,Sensitivity
1393,0,196.0,Surprise
1394,0,196.0,Sympathy
1395,0,198.0,Affection
1396,0,198.0,Annoyance
1397,0,198.0,Anticipation
1398,0,198.0,Aversion
1399,0,198.0,Disquietment
1400,0,198.0,Embarrassment
1401,0,198.0,Fatigue
1402,0,198.0,Fear
1403,0,198.0,Happiness
1404,0,198.0,Pain
1405,0,198.0,Peace
1406,0,198.0,Sadness
1407,0,198.0,Sensitivity
1408,0,198.0,Surprise
1409,0,198.0,Sympathy
1410,0,200.0,Affection
1411,0,200.0,Annoyance
1412,0,200.0,Anticipation
1413,0,200.0,Aversion
1414,0,200.0,Disquietment
1415,0,200.0,Embarrassment
1416,0,200.0,Fatigue
1417,0,200.0,Fear
1418,0,200.0,Happiness
1419,0,200.0,Pain
1420,0,200.0,Peace
1421,0,200.0,Sadness
1422,0,200.0,Sensitivity
1423,0,200.0,Surprise
1424,0,200.0,Sympathy
1425,0,202.0,Affection
1426,0,202.0,Annoyance
1427,0,202.0,Anticipation
1428,0,202.0,Aversion
1429,0,202.0,Disquietment
1430,0,202.0,Embarrassment
1431,0,202.0,Fatigue
1432,0,202.0,Fear
1433,0,202.0,Happiness
1434,0,202.0,Pain
1435,0,202.0,Peace
1436,0,202.0,Sadness
1437,0,202.0,Sensitivity
1438,0,202.0,Surprise
1439,0,202.0,Sympathy
1440,0,204.0,Affection
1441,0,204.0,Annoyance
1442,0,204.0,Anticipation
1443,0,204.0,Aversion
1444,0,204.0,Disquietment
1445,0,204.0,Embarrassment
1446,0,204.0,Fatigue
1447,0,204.0,Fear
1448,0,204.0,Happiness
1449,0,204.0,Pain
1450,0,204.0,Peace
1451,0,204.0,Sadness
1452,0,204.0,Sensitivity
1453,0,204.0,Surprise
1454,0,204.0,Sympathy
1455,0,206.0,Affection
1456,0,206.0,Annoyance
1457,0,206.0,Aversion
1458,0,206.0,Disquietment
1459,0,206.0,Embarrassment
1460,0,206.0,Fatigue
1461,0,206.0,Fear
1462,0,206.0,Happiness
1463,0,206.0,Pain
1464,0,206.0,Peace
1465,0,206.0,Sadness
1466,0,206.0,Sensitivity
1467,0,206.0,Surprise
1468,0,206.0,Sympathy
1469,0,208.0,Affection
1470,0,208.0,Annoyance
1471,0,208.0,Anticipation
1472,0,208.0,Aversion
1473,0,208.0,Disquietment
1474,0,208.0,Embarrassment
1475,0,208.0,Fatigue
1476,0,208.0,Fear
1477,0,208.0,Happiness
1478,0,208.0,Pain
1479,0,208.0,Peace
1480,0,208.0,Sadness
1481,0,208.0,Sensitivity
1482,0,208.0,Surprise
1483,0,208.0,Sympathy
1484,0,210.0,Affection
1485,0,210.0,Annoyance
1486,0,210.0,Anticipation
1487,0,210.0,Aversion
1488,0,210.0,Disquietment
1489,0,210.0,Embarrassment
1490,0,210.0,Fatigue
1491,0,210.0,Fear
1492,0,210.0,Happiness
1493,0,210.0,Pain
1494,0,210.0,Peace
1495,0,210.0,Sadness
1496,0,210.0,Sensitivity
1497,0,210.0,Surprise
1498,0,210.0,Sympathy
1499,0,212.0,Affection
1500,0,212.0,Annoyance
1501,0,212.0,Anticipation
1502,0,212.0,Aversion
1503,0,212.0,Disquietment
1504,0,212.0,Embarrassment
1505,0,212.0,Fatigue
1506,0,212.0,Fear
1507,0,212.0,Happiness
1508,0,212.0,Pain
1509,0,212.0,Peace
1510,0,212.0,Sadness
1511,0,212.0,Sensitivity
1512,0,212.0,Surprise
1513,0,212.0,Sympathy
1514,0,214.0,Affection
1515,0,214.0,Annoyance
1516,0,214.0,Anticipation
1517,0,214.0,Aversion
1518,0,214.0,Disquietment
1519,0,214.0,Embarrassment
1520,0,214.0,Fatigue
1521,0,214.0,Fear
1522,0,214.0,Happiness
1523,0,214.0,Pain
1524,0,214.0,Peace
1525,0,214.0,Sadness
1526,0,214.0,Sensitivity
1527,0,214.0,Surprise
1528,0,214.0,Sympathy
1529,0,216.0,Affection
1530,0,216.0,Annoyance
1531,0,216.0,Anticipation
1532,0,216.0,Aversion
1533,0,216.0,Disquietment
1534,0,216.0,Embarrassment
1535,0,216.0,Fatigue
1536,0,216.0,Fear
1537,0,216.0,Happiness
1538,0,216.0,Pain
1539,0,216.0,Peace
1540,0,216.0,Sadness
1541,0,216.0,Sensitivity
1542,0,216.0,Surprise
1543,0,216.0,Sympathy
1544,0,218.0,Affection
1545,0,218.0,Annoyance
1546,0,218.0,Aversion
1547,0,218.0,Disquietment
1548,0,218.0,Embarrassment
1549,0,218.0,Fatigue
1550,0,218.0,Fear
1551,0,218.0,Happiness
1552,0,218.0,Pain
1553,0,218.0,Peace
1554,0,218.0,Sadness
1555,0,218.0,Sensitivity
1556,0,218.0,Surprise
1557,0,218.0,Sympathy
1558,0,220.0,Affection
1559,0,220.0,Annoyance
1560,0,220.0,Aversion
1561,0,220.0,Disquietment
1562,0,220.0,Embarrassment
1563,0,220.0,Fatigue
1564,0,220.0,Fear
1565,0,220.0,Happiness
1566,0,220.0,Pain
1567,0,220.0,Peace
1568,0,220.0,Sadness
1569,0,220.0,Sensitivity
1570,0,220.0,Surprise
1571,0,220.0,Sympathy
1572,0,222.0,Affection
1573,0,222.0,Annoyance
1574,0,222.0,Anticipation
1575,0,222.0,Aversion
1576,0,222.0,Disquietment
1577,0,222.0,Embarrassment
1578,0,222.0,Fatigue
1579,0,222.0,Fear
1580,0,222.0,Happiness
1581,0,222.0,Pain
1582,0,222.0,Peace
1583,0,222.0,Sadness
1584,0,222.0,Sensitivity
1585,0,222.0,Surprise
1586,0,222.0,Sympathy
1587,0,224.0,Affection
1588,0,224.0,Annoyance
1589,0,224.0,Anticipation
1590,0,224.0,Aversion
1591,0,224.0,Disquietment
1592,0,224.0,Embarrassment
1593,0,224.0,Fatigue
1594,0,224.0,Fear
1595,0,224.0,Happiness
1596,0,224.0,Pain
1597,0,224.0,Peace
1598,0,224.0,Sadness
1599,0,224.0,Sensitivity
1600,0,224.0,Surprise
1601,0,224.0,Sympathy
1602,0,226.0,Affection
1603,0,226.0,Annoyance
1604,0,226.0,Anticipation
1605,0,226.0,Aversion
1606,0,226.0,Disquietment
1607,0,226.0,Embarrassment
1608,0,226.0,Fatigue
1609,0,226.0,Fear
1610,0,226.0,Happiness
1611,0,226.0,Pain
1612,0,226.0,Peace
1613,0,226.0,Sadness
1614,0,226.0,Sensitivity
1615,0,226.0,Surprise
1616,0,226.0,Sympathy
1617,0,228.0,Affection
1618,0,228.0,Annoyance
1619,0,228.0,Anticipation
1620,0,228.0,Aversion
1621,0,228.0,Disquietment
1622,0,228.0,Embarrassment
1623,0,228.0,Fatigue
1624,0,228.0,Fear
1625,0,228.0,Happiness
1626,0,228.0,Pain
1627,0,228.0,Peace
1628,0,228.0,Sadness
1629,0,228.0,Sensitivity
1630,0,228.0,Surprise
1631,0,228.0,Sympathy
1632,0,230.0,Affection
1633,0,230.0,Annoyance
1634,0,230.0,Aversion
1635,0,230.0,Disquietment
1636,0,230.0,Embarrassment
1637,0,230.0,Fatigue
1638,0,230.0,Fear
1639,0,230.0,Happiness
1640,0,230.0,Pain
1641,0,230.0,Peace
1642,0,230.0,Sadness
1643,0,230.0,Sensitivity
1644,0,230.0,Surprise
1645,0,230.0,Sympathy
1646,0,232.0,Affection
1647,0,232.0,Annoyance
1648,0,232.0,Aversion
1649,0,232.0,Disquietment
1650,0,232.0,Embarrassment
1651,0,232.0,Fatigue
1652,0,232.0,Fear
1653,0,232.0,Happiness
1654,0,232.0,Pain
1655,0,232.0,Peace
1656,0,232.0,Sadness
1657,0,232.0,Sensitivity
1658,0,232.0,Surprise
1659,0,232.0,Sympathy
1660,0,234.0,Affection
1661,0,234.0,Annoyance
1662,0,234.0,Anticipation
1663,0,234.0,Aversion
1664,0,234.0,Disquietment
1665,0,234.0,Embarrassment
1666,0,234.0,Fatigue
1667,0,234.0,Fear
1668,0,234.0,Happiness
1669,0,234.0,Pain
1670,0,234.0,Peace
1671,0,234.0,Sadness
1672,0,234.0,Sensitivity
1673,0,234.0,Surprise
1674,0,234.0,Sympathy
1675,0,236.0,Affection
1676,0,236.0,Annoyance
1677,0,236.0,Aversion
1678,0,236.0,Disquietment
1679,0,236.0,Embarrassment
1680,0,236.0,Fatigue
1681,0,236.0,Fear
1682,0,236.0,Happiness
1683,0,236.0,Pain
1684,0,236.0,Peace
1685,0,236.0,Sadness
1686,0,236.0,Sensitivity
1687,0,236.0,Surprise
1688,0,236.0,Sympathy
1689,0,238.0,Affection
1690,0,238.0,Annoyance
1691,0,238.0,Aversion
1692,0,238.0,Disquietment
1693,0,238.0,Embarrassment
1694,0,238.0,Fatigue
1695,0,238.0,Fear
1696,0,238.0,Happiness
1697,0,238.0,Pain
1698,0,238.0,Peace
1699,0,238.0,Sadness
1700,0,238.0,Sensitivity
1701,0,238.0,Surprise
1702,0,238.0,Sympathy
1703,0,240.0,Affection
1704,0,240.0,Annoyance
1705,0,240.0,Aversion
1706,0,240.0,Disquietment
1707,0,240.0,Embarrassment
1708,0,240.0,Fatigue
1709,0,240.0,Fear
1710,0,240.0,Happiness
1711,0,240.0,Pain
1712,0,240.0,Peace
1713,0,240.0,Sadness
1714,0,240.0,Sensitivity
1715,0,240.0,Surprise
1716,0,240.0,Sympathy
1717,0,242.0,Affection
1718,0,242.0,Annoyance
1719,0,242.0,Anticipation
1720,0,242.0,Aversion
1721,0,242.0,Disquietment
1722,0,242.0,Embarrassment
1723,0,242.0,Fatigue
1724,0,242.0,Fear
1725,0,242.0,Happiness
1726,0,242.0,Pain
1727,0,242.0,Peace
1728,0,242.0,Sadness
1729,0,242.0,Sensitivity
1730,0,242.0,Surprise
1731,0,242.0,Sympathy
1732,0,244.0,Affection
1733,0,244.0,Annoyance
1734,0,244.0,Anticipation
1735,0,244.0,Aversion
1736,0,244.0,Disquietment
1737,0,244.0,Embarrassment
1738,0,244.0,Fatigue
1739,0,244.0,Fear
1740,0,244.0,Happiness
1741,0,244.0,Pain
1742,0,244.0,Peace
1743,0,244.0,Sadness
1744,0,244.0,Sensitivity
1745,0,244.0,Surprise
1746,0,244.0,Sympathy
1747,0,246.0,Affection
1748,0,246.0,Annoyance
1749,0,246.0,Anticipation
1750,0,246.0,Aversion
1751,0,246.0,Disquietment
1752,0,246.0,Embarrassment
1753,0,246.0,Fatigue
1754,0,246.0,Fear
1755,0,246.0,Happiness
1756,0,246.0,Pain
1757,0,246.0,Peace
1758,0,246.0,Sadness
1759,0,246.0,Sensitivity
1760,0,246.0,Surprise
1761,0,246.0,Sympathy
1762,0,248.0,Affection
1763,0,248.0,Annoyance
1764,0,248.0,Aversion
1765,0,248.0,Disquietment
1766,0,248.0,Embarrassment
1767,0,248.0,Fatigue
1768,0,248.0,Fear
1769,0,248.0,Happiness
1770,0,248.0,Pain
1771,0,248.0,Peace
1772,0,248.0,Sadness
1773,0,248.0,Sensitivity
1774,0,248.0,Surprise
1775,0,248.0,Sympathy
1776,0,250.0,Affection
1777,0,250.0,Annoyance
1778,0,250.0,Anticipation
1779,0,250.0,Aversion
1780,0,250.0,Disquietment
1781,0,250.0,Embarrassment
1782,0,250.0,Fatigue
1783,0,250.0,Fear
1784,0,250.0,Happiness
1785,0,250.0,Pain
1786,0,250.0,Peace
1787,0,250.0,Sadness
1788,0,250.0,Sensitivity
1789,0,250.0,Surprise
1790,0,250.0,Sympathy
1791,0,252.0,Affection
1792,0,252.0,Annoyance
1793,0,252.0,Aversion
1794,0,252.0,Disquietment
1795,0,252.0,Embarrassment
1796,0,252.0,Fatigue
1797,0,252.0,Fear
1798,0,252.0,Happiness
1799,0,252.0,Pain
1800,0,252.0,Peace
1801,0,252.0,Sadness
1802,0,252.0,Sensitivity
1803,0,252.0,Surprise
1804,0,252.0,Sympathy
1805,0,254.0,Affection
1806,0,254.0,Annoyance
1807,0,254.0,Anticipation
1808,0,254.0,Aversion
1809,0,254.0,Disquietment
1810,0,254.0,Embarrassment
1811,0,254.0,Fatigue
1812,0,254.0,Fear
1813,0,254.0,Happiness
1814,0,254.0,Pain
1815,0,254.0,Peace
1816,0,254.0,Sadness
1817,0,254.0,Sensitivity
1818,0,254.0,Surprise
1819,0,254.0,Sympathy
1820,0,256.0,Affection
1821,0,256.0,Annoyance
1822,0,256.0,Anticipation
1823,0,256.0,Aversion
1824,0,256.0,Disquietment
1825,0,256.0,Embarrassment
1826,0,256.0,Fatigue
1827,0,256.0,Fear
1828,0,256.0,Happiness
1829,0,256.0,Pain
1830,0,256.0,Peace
1831,0,256.0,Sadness
1832,0,256.0,Sensitivity
1833,0,256.0,Surprise
1834,0,256.0,Sympathy
1835,0,258.0,Affection
1836,0,258.0,Annoyance
1837,0,258.0,Aversion
1838,0,258.0,Disquietment
1839,0,258.0,Embarrassment
1840,0,258.0,Fatigue
1841,0,258.0,Fear
1842,0,258.0,Happiness
1843,0,258.0,Pain
1844,0,258.0,Peace
1845,0,258.0,Sadness
1846,0,258.0,Sensitivity
1847,0,258.0,Surprise
1848,0,258.0,Sympathy
1849,0,260.0,Affection
1850,0,260.0,Annoyance
1851,0,260.0,Anticipation
1852,0,260.0,Aversion
1853,0,260.0,Disquietment
1854,0,260.0,Embarrassment
1855,0,260.0,Fatigue
1856,0,260.0,Fear
1857,0,260.0,Happiness
1858,0,260.0,Pain
1859,0,260.0,Peace
1860,0,260.0,Sadness
1861,0,260.0,Sensitivity
1862,0,260.0,Surprise
1863,0,260.0,Sympathy
1864,0,262.0,Affection
1865,0,262.0,Annoyance
1866,0,262.0,Anticipation
1867,0,262.0,Aversion
1868,0,262.0,Disquietment
1869,0,262.0,Embarrassment
1870,0,262.0,Fatigue
1871,0,262.0,Fear
1872,0,262.0,Happiness
1873,0,262.0,Pain
1874,0,262.0,Peace
1875,0,262.0,Sadness
1876,0,262.0,Sensitivity
1877,0,262.0,Surprise
1878,0,262.0,Sympathy
1879,0,264.0,Affection
1880,0,264.0,Annoyance
1881,0,264.0,Anticipation
1882,0,264.0,Aversion
1883,0,264.0,Disquietment
1884,0,264.0,Embarrassment
1885,0,264.0,Fatigue
1886,0,264.0,Fear
1887,0,264.0,Happiness
1888,0,264.0,Pain
1889,0,264.0,Peace
1890,0,264.0,Sadness
1891,0,264.0,Sensitivity
1892,0,264.0,Surprise
1893,0,264.0,Sympathy
1894,0,268.0,Affection
1895,0,268.0,Annoyance
1896,0,268.0,Anticipation
1897,0,268.0,Disquietment
1898,0,268.0,Embarrassment
1899,0,268.0,Excitement
1900,0,268.0,Fatigue
1901,0,268.0,Fear
1902,0,268.0,Happiness
1903,0,268.0,Pain
1904,0,268.0,Sadness
1905,0,268.0,Sensitivity
1906,0,268.0,Surprise
1907,0,268.0,Sympathy
1908,0,270.0,Affection
1909,0,270.0,Annoyance
1910,0,270.0,Anticipation
1911,0,270.0,Aversion
1912,0,270.0,Disquietment
1913,0,270.0,Embarrassment
1914,0,270.0,Fatigue
1915,0,270.0,Fear
1916,0,270.0,Happiness
1917,0,270.0,Pain
1918,0,270.0,Peace
1919,0,270.0,Sadness
1920,0,270.0,Sensitivity
1921,0,270.0,Surprise
1922,0,270.0,Sympathy
1923,0,272.0,Affection
1924,0,272.0,Annoyance
1925,0,272.0,Anticipation
1926,0,272.0,Aversion
1927,0,272.0,Disquietment
1928,0,272.0,Embarrassment
1929,0,272.0,Fatigue
1930,0,272.0,Fear
1931,0,272.0,Happiness
1932,0,272.0,Pain
1933,0,272.0,Peace
1934,0,272.0,Sadness
1935,0,272.0,Sensitivity
1936,0,272.0,Surprise
1937,0,272.0,Sympathy
1938,0,274.0,Affection
1939,0,274.0,Annoyance
1940,0,274.0,Anticipation
1941,0,274.0,Aversion
1942,0,274.0,Disquietment
1943,0,274.0,Embarrassment
1944,0,274.0,Fatigue
1945,0,274.0,Fear
1946,0,274.0,Happiness
1947,0,274.0,Pain
1948,0,274.0,Peace
1949,0,274.0,Sadness
1950,0,274.0,Sensitivity
1951,0,274.0,Surprise
1952,0,274.0,Sympathy
1953,0,276.0,Affection
1954,0,276.0,Annoyance
1955,0,276.0,Anticipation
1956,0,276.0,Aversion
1957,0,276.0,Disquietment
1958,0,276.0,Embarrassment
1959,0,276.0,Fatigue
1960,0,276.0,Fear
1961,0,276.0,Happiness
1962,0,276.0,Pain
1963,0,276.0,Peace
1964,0,276.0,Sadness
1965,0,276.0,Sensitivity
1966,0,276.0,Surprise
1967,0,276.0,Sympathy
1968,0,280.0,Affection
1969,0,280.0,Annoyance
1970,0,280.0,Anticipation
1971,0,280.0,Aversion
1972,0,280.0,Disquietment
1973,0,280.0,Embarrassment
1974,0,280.0,Fatigue
1975,0,280.0,Fear
1976,0,280.0,Happiness
1977,0,280.0,Pain
1978,0,280.0,Peace
1979,0,280.0,Sadness
1980,0,280.0,Sensitivity
1981,0,280.0,Surprise
1982,0,280.0,Sympathy
1983,0,282.0,Affection
1984,0,282.0,Annoyance
1985,0,282.0,Anticipation
1986,0,282.0,Aversion
1987,0,282.0,Disquietment
1988,0,282.0,Embarrassment
1989,0,282.0,Fatigue
1990,0,282.0,Fear
1991,0,282.0,Happiness
1992,0,282.0,Pain
1993,0,282.0,Peace
1994,0,282.0,Sadness
1995,0,282.0,Sensitivity
1996,0,282.0,Surprise
1997,0,282.0,Sympathy
1998,0,284.0,Affection
1999,0,284.0,Annoyance
2000,0,284.0,Anticipation
2001,0,284.0,Disquietment
2002,0,284.0,Embarrassment
2003,0,284.0,Excitement
2004,0,284.0,Fatigue
2005,0,284.0,Fear
